,Date,User,Tweet
962,2021-03-29 21:16:07+00:00,muftimenk,"Be genuine when correcting people’s mistakes.  Do it discreetly, in the most subtle way. It shouldn’t make them feel embarrassed or unintelligent. No need to mock or humiliate. Instead soften their hearts with kind words so they feel your sincerity. Be empathetic always."
963,2021-03-29 13:03:43+00:00,muftimenk,"You know yourself best in most cases. But the minute someone says something about you, you crumble. You start doubting yourself, you start questioning things. Don’t. This person hasn’t walked in your shoes. You should only be worrying about how the Almighty perceives you!"
964,2021-03-29 05:22:10+00:00,muftimenk,Train your mind to let beautiful thoughts in and keep the negative ones out. Don’t even entertain those thoughts which will not benefit you. Let positive thoughts come out of your mind and watch things unfold right before your eyes. See how much progress you’ll make all round!
965,2021-03-28 19:16:21+00:00,muftimenk,"Let’s get this right. The Almighty is never too busy to listen. He’s always there for us. But we are constantly distracted &amp; unfocused with worldly stuff. That’s the reality. Don't be too busy to talk to Him. And don’t do it only in times of need, forgetting Him in times of ease!"
966,2021-03-28 12:52:41+00:00,muftimenk,"Our journey can be painful, but it’s our experience that can mould us into compassionate, kinder &amp; wiser humans. When we go through loss, failure, pain &amp; suffering, there’s always an opportunity to realign ourselves get closer to the Almighty. Don’t waste it!"
967,2021-03-28 06:03:24+00:00,muftimenk,Watch your words and actions. It’s so easy to tear people down if you aren’t careful. Your goal should be to build people up. Put their insecurities to rest. Remind them they are worthy. Say a good word. Smile. Be their beacon of light in a world that’s often dim and muted!
968,2021-03-27 14:22:42+00:00,muftimenk,"If you’re going through some difficult times all by yourself, don’t despair. The Almighty has designed it that way to allow you to embrace your solitude. There is much to learn and grow from it. Keep going. Don’t give up. He’s watching over you as He always does. Have faith!"
969,2021-03-27 06:20:25+00:00,muftimenk,"One of your biggest tests will be how you handle people who treat you badly. Do you let your heart be forgiving, challenge their evil with good or do you let revenge and hatred brew in your heart? Remember, the Almighty sends everyone to us as a test. So did you pass the test?"
970,2021-03-26 17:39:59+00:00,muftimenk,Be mindful of the company you choose. True friends aren’t the ones who help you have fun without a care in the world and make you obsessed with material trappings. True friends are those who stand by your side and they’re concerned with helping your faith grow stronger.
971,2021-03-26 03:45:10+00:00,muftimenk,Almighty. Humble us to respond with goodness when we’re not being treated the way we should be. Help us to be guided by what You’ve taught us &amp; not by our emotions when dealing with difficult people. May we always be steered to make the right choice in such situations! Aameen.
972,2021-03-25 05:34:51+00:00,muftimenk,"Not all feedback deserves your attention. Some are constructive and good for you. Some are toxic and can have a negative effect on your well-being, both emotional and mental. Learn to be discerning. Remember, it’s always important to protect your mental and emotional well being."
973,2021-03-24 18:28:10+00:00,muftimenk,"Life can be challenging. Trial after trial. I don't have all of the answers, but I know that You do. Almighty, I have full faith in You and know that You always have my back. You’re my Provider, Cherisher, Sustainer, Protector and everything I need! Keep me firm in faith."
974,2021-03-24 07:51:50+00:00,muftimenk,Mend relationships &amp; ties. Reach out to those you’ve wronged. Be magnanimous &amp; extend that to those who’ve wronged you as well. You’ll feel peace in your heart. The burden will lighten &amp; you can heave a sigh of relief. Trust the Almighty to send untold blessings into your life!
975,2021-03-23 23:07:40+00:00,muftimenk,Understand that nothing is random in life. The Almighty will place people and situations in your path. They’re meant to test you until you become the person you’re meant to be. So don’t ask why me? Because each one will be tested differently according to his level of faith!
976,2021-03-23 15:53:13+00:00,muftimenk,Stay away from conflict. Choose peace. It’s a better way to go. Choose silence or choose to walk away from those who are always looking for a battle about someone or something. Don’t bother getting drawn into situations that will drain you both mentally and physically!
977,2021-03-23 08:33:39+00:00,muftimenk,"When you embrace change, some won’t be happy. They prefer the “old” you. The one they’re comfortable with. Don’t worry about what they say. Carry on doing what must be done. It’s your journey. If you’re living your life to please the Almighty, you’ve  nothing to worry about!"
978,2021-03-22 20:30:33+00:00,muftimenk,Sometimes it can be extremely exhausting explaining yourself to people who have made up their minds to misunderstand you anyway. They’re not interested in what you have to say; only in their own agenda. Being silent is perhaps a good option. Let your work speak for itself!
979,2021-03-22 04:12:49+00:00,muftimenk,Don’t be disappointed if your deeds go unappreciated &amp;  unrewarded in this world. Don’t worry. It’s the nature of man to forget. Constantly remind yourself that people will forget &amp; overlook. The Almighty doesn’t. He will reward you for all that you’ve done &amp; your patience!
980,2021-03-21 12:58:50+00:00,muftimenk,Social Media has given everyone a voice. Friend &amp; foe. Good &amp; bad. Intelligent &amp; ignorant. Pious &amp; evil. Sincere &amp; hypocritical. Genuine &amp; fake. Righteous &amp; sinful. Innocent &amp; criminal. Be careful who you believe &amp; what you believe. It will transform you into whatever you choose!
981,2021-03-21 10:53:49+00:00,muftimenk,"Let things be and let them unfold naturally. Sometimes it’s best to do that. You don’t need the answers to everything, you don’t have to be right always, don’t expect people to understand you. Just be polite but firm. Work on yourself and keep your inner peace at all times!"
982,2021-03-20 20:35:09+00:00,muftimenk,"The sooner you realize that you cannot control other people, the easier your life becomes. You can’t force them to do what they don’t want to do. The only person you can control is you. So don’t let their behavior upset you. Take it in perspective. Don’t get hurt!"
983,2021-03-20 10:38:14+00:00,muftimenk,Take your time to heal from whatever it is that has hurt you or caused you grief. It won’t happen overnight. It’s a process which requires a lot of patience. Seek your strength from the Almighty. Let Him be your Guide and  Protector because only He can make you whole again.
984,2021-03-19 19:43:30+00:00,muftimenk,"What you are experiencing right now cannot defeat you unless you allow it to. Have a positive mindset. Rise above life’s challenges, knowing they won’t last. Learn as much as you can. Remember, the Almighty has helped you through many trials. He will continue to do so. Trust Him!"
985,2021-03-19 12:46:18+00:00,muftimenk,"Don't be so hard on yourself  for making a genuine mistake. Remember, the Almighty had already planned it that way for you to learn from what went wrong. The lesson was necessary. It’s part of His Plan for you. Embrace it and try your best to not  make the same mistake again."
