,Date,User,Tweet
1227,2020-11-24 05:22:58+00:00,muftimenk,How can you stay positive in a world that’s really quite bleak out there? Let’s admit it. It can be rather difficult at times. But the bottom line is: you should always thank the Almighty for what you have and trust Him for all your needs. Never doubt what He can do!
1228,2020-11-23 19:28:32+00:00,muftimenk,"May Allah Almighty grant her Paradise and make it easy for you and your family during this difficult time. Aameen

إن لله ما أخذ و له ما أعطى وكل شيء عنده بأجل مسمى فلتصبر و لتحتسب. إنا لله وإنا إليه راجعون

Aameen https://t.co/17XUdf71Ks"
1229,2020-11-23 14:52:00+00:00,muftimenk,"While the world’s busy competing with one another, be among those who are busy competing with ourselves. Be better than you were yesterday. Work hard. Never put others down to elevate yourself. People will see through it. Be kind to all you meet. The right people will value you."
1230,2020-11-23 08:41:30+00:00,muftimenk,"No matter what you’ve done in life, always believe that your transformation is possible. It’s only a call away. The Almighty’s waiting for you to turn back to Him. His Mercy is overwhelming, you could never imagine. So all is not lost if you seek His forgiveness and start over!"
1231,2020-11-22 17:28:52+00:00,muftimenk,"Keep some things private between you &amp; the Almighty. There are some things you need only to confide in Him alone! Remember, not everyone needs to know what you’re doing, what’s going on in your life etc. The less people know about you, the better. Privacy is a prized possession!"
1232,2020-11-22 09:01:12+00:00,muftimenk,"This disease is so rampant. Many suffer from it. Stop comparing yourself to others. Break the habit of feeling insecure, envious &amp; discontented with your life. One of the main reasons is social media! Remember, wanting what others have is a waste of time; live your own life!"
1233,2020-11-21 10:21:10+00:00,muftimenk,"Your mind can be your best friend or worst enemy. Train it well. If you don’t, it will assume it’s your master &amp; it shall do as it pleases, it will spiral into negativity, depression &amp; it becomes a force that drags you down instead of helping you. Always steer it to positivity!"
1234,2020-11-21 03:35:11+00:00,muftimenk,"Life’s a process. You can’t have a haphazard journey and expect to emerge top. Though you may not like what you are going through right now, your struggle is preparing you for your next level. Embrace the trials that come your way. Trust the Almighty to be your Guide &amp; Protector!"
1235,2020-11-20 22:13:30+00:00,muftimenk,You will be offended by some people at some point in your life. Don’t take it to heart. Don’t keep it inside you. Holding on to hurt and pain will only harm you in the long run.  Choose to forgive. Release the baggage of your past. Let it go and let the Almighty heal you!
1236,2020-11-20 03:15:06+00:00,muftimenk,"Almighty.  Despite life’s uncertainties, we know You’re directing our steps towards all that’s good. May Your Mercy surround us every moment. Our hearts are strengthened because we have hope in You. We know You’ll open doors that we didn’t even knock on. Keep us firm in faith!"
1237,2020-11-19 20:18:47+00:00,muftimenk,"Even the most ""genuine"" people can fool you. In this day &amp; age it’s hard to tell who’s a true friend. So you go through life hoping people are being sincere &amp; genuine. But be prepared to be let down. It’s part of life. People will hurt you. Only the Almighty can heal you!"
1238,2020-11-19 03:25:03+00:00,muftimenk,Don’t complicate life. Don’t overthink. Don’t create problems that aren’t there in the first place. Live simply. There’s no need for excesses. The Almighty wants ease for us. He won’t burden us with that which we have no capacity to bear. So take life in your stride. Just live!
1239,2020-11-18 18:33:39+00:00,muftimenk,"There are some whose mission in life is to criticise, hate &amp; look for things negative. They bring absolutely no value to your life. Quit worrying about them. Don’t let them sidetrack you from your real cause. Let the Almighty deal with them. Focus on those with a positive impact!"
1240,2020-11-18 03:08:42+00:00,muftimenk,"Be kind to yourself. Show yourself some mercy. Give yourself time and space to process all that’s going on in your mind. Don’t let anyone rush you or make you anxious. Remember, it’s your journey, nobody else’s. Take charge of it. Seek your strength from the One who made you!"
1241,2020-11-17 22:28:24+00:00,muftimenk,There will be things that happen in your life which you can’t comprehend. That’s okay. The Almighty works in amazing ways which our minds cannot fathom at times. Don’t try to understand everything. You’ll end up frustrated. You just have to trust Him. That’s where faith comes in!
1242,2020-11-17 03:41:11+00:00,muftimenk,Worry won’t get you far. Most of the things you worry about are insignificant. You can’t control them anyway. It’s the Almighty’s way of showing you who’s in charge. So focus on being the best version of yourself. Be a sterling example &amp; role model. Hand over the rest to Him!
1243,2020-11-16 18:34:58+00:00,muftimenk,Don’t suffer in silence. Don’t keep it all bottled up inside. Share it with the Almighty. Take Him into your confidence. Tell Him everything. He’s the only One who will listen and respond. He’s the only One who can and will give you that inner peace you long and crave for.
1244,2020-11-16 04:59:30+00:00,muftimenk,"Quit worrying! Learn to trust the Almighty in all circumstances, even when you can’t see the full picture. He knows what to give you, when to give you. He knows what you need &amp; when you need it. He knows how to put you at the right place at the right time with the right people."
1245,2020-11-15 11:36:51+00:00,muftimenk,"We’ve all felt helpless, hopeless and powerless many times. But giving up is never an option. Hope is what keeps us alive. So no matter what’s going on out there, cling on to hope, knowing that the Almighty is with us always. He knows what’s going on even when we don’t!"
1246,2020-11-15 03:21:56+00:00,muftimenk,"Whatever the circumstances, pray! Pray when you’re happy. Pray when you’re confused &amp; sad. Pray when it hurts. Pray when you’re lost. Pray when those around you mock you for praying. Pray when you have no idea what’s going on. Pray in search of peace of mind. Stability. Serenity!"
1247,2020-11-14 08:09:47+00:00,muftimenk,"Be mindful how you use social media. It’s becoming more hostile recently. Never forget that social media is a tool. We decide how the tool is used. Use it to spread goodness &amp;  positivity; the ripple effects can be tremendous. Avoid bad words, no matter what they say about you!"
1248,2020-11-14 03:10:34+00:00,muftimenk,"Unfortunately, our society has low tolerance for those who fail. In fact, many success stories start with failure. Failure makes you tougher. It helps to redirect you in the right direction. Embrace failure for it’s a sign that you’re trying &amp; that’s good enough for the Almighty!"
